clip,predicted_glosses,predicted_with_confidence,ground_truth
video_56_140,NS_POSSUM PT_PRO1 PT_PRO3 KNOW HAVE THINK PT_PRO2 GO CAN VERY PT_DEM3 WHAT LOOK WANT NS_SKIP YES PT_PRO1PL SEE GET WILL NOW RIGHT GOOD COME DO PT_POSS2 PT_POSS1,NS_POSSUM(0.65) PT_PRO1(0.60) PT_PRO3(0.59) KNOW(0.58) HAVE(0.58) THINK(0.57) PT_PRO2(0.56) GO(0.54) CAN(0.51) VERY(0.51) PT_DEM3(0.49) WHAT(0.48) LOOK(0.47) WANT(0.47) NS_SKIP(0.46) YES(0.44) PT_PRO1PL(0.42) SEE(0.41) GET(0.40) WILL(0.39) NOW(0.38) RIGHT(0.38) GOOD(0.38) COME(0.38) DO(0.37) PT_POSS2(0.36) PT_POSS1(0.35),FINISH PT_PRO1 YES
video_56_143,LOOK NS_SALLY PLEASE PT_LOC PT_PRO2 PT_DEM3 CAN GO ONE YES NOW OKAY SEE HERE WHAT NS_POSSUM GREAT PT_PRO1PL COME PT_PRO3 PT_POSS2 HELLO PUT BYE PT_PRO1 THANK-YOU,LOOK(0.75) NS_SALLY(0.68) PLEASE(0.63) PT_LOC(0.60) PT_PRO2(0.58) PT_DEM3(0.56) CAN(0.55) GO(0.54) ONE(0.54) YES(0.53) NOW(0.52) OKAY(0.50) SEE(0.49) HERE(0.48) WHAT(0.45) NS_POSSUM(0.45) GREAT(0.45) PT_PRO1PL(0.43) COME(0.42) PT_PRO3(0.42) PT_POSS2(0.41) HELLO(0.39) PUT(0.38) BYE(0.37) PT_PRO1(0.37) THANK-YOU(0.36),YEAH
video_56_145,HELLO EVERYONE NS_SALLY,HELLO(0.80) EVERYONE(0.79) NS_SALLY(0.63),EAT GREAT LOOK PT_DEM3
video_56_149,WATCH GREAT YES THANK-YOU PT_DEM3 RIGHT SEE LOOK OKAY PT_PRO2 PT_PRO1PL GOOD WHAT YEAH READY FINISH NOW,WATCH(0.89) GREAT(0.75) YES(0.73) THANK-YOU(0.58) PT_DEM3(0.57) RIGHT(0.55) SEE(0.52) LOOK(0.51) OKAY(0.50) PT_PRO2(0.47) PT_PRO1PL(0.44) GOOD(0.43) WHAT(0.43) YEAH(0.42) READY(0.42) FINISH(0.41) NOW(0.40),NS_POSSUM PT_PRO2 RIGHT
video_56_155,TIME SEE PT_PRO2 FINISH NEXT WELL WATCH NS_POSSUM PT_POSS1 NOW NEXT-TIME,TIME(0.95) SEE(0.94) PT_PRO2(0.81) FINISH(0.67) NEXT(0.58) WELL(0.57) WATCH(0.56) NS_POSSUM(0.49) PT_POSS1(0.46) NOW(0.45) NEXT-TIME(0.35),NS_POSSUM
video_56_156,SEE TIME PT_PRO2 FINISH WELL NEXT PT_POSS1,SEE(0.98) TIME(0.98) PT_PRO2(0.83) FINISH(0.78) WELL(0.69) NEXT(0.58) PT_POSS1(0.48),FINISH TIME
video_57_18,PT_PRO1 PT_POSS1 NS_SALLY NOT VERY HAVE PT_DEM3 KNOW BUT PT_PRO1PL PT_PRO3PL NO PT_PRO3 PT_PRO2 LOOK NOW GOOD NS_POSSUM GREAT YES FINISH BIG WHAT CAN THINK MAKE GO LEARN SEE SCHOOL MANY,PT_PRO1(0.64) PT_POSS1(0.61) NS_SALLY(0.59) NOT(0.57) VERY(0.55) HAVE(0.53) PT_DEM3(0.53) KNOW(0.52) BUT(0.50) PT_PRO1PL(0.50) PT_PRO3PL(0.50) NO(0.48) PT_PRO3(0.48) PT_PRO2(0.47) LOOK(0.47) NOW(0.47) GOOD(0.45) NS_POSSUM(0.45) GREAT(0.45) YES(0.45) FINISH(0.44) BIG(0.43) WHAT(0.42) CAN(0.42) THINK(0.41) MAKE(0.41) GO(0.40) LEARN(0.39) SEE(0.38) SCHOOL(0.38) MANY(0.36),PT_LOC SEE
video_57_78,GREAT THANK-YOU YES GOOD HELLO NS_SALLY RIGHT HI LOOK PT_DEM3 YEAH COME-ON WHAT OK NS_JAY WATCH,GREAT(0.73) THANK-YOU(0.66) YES(0.59) GOOD(0.56) HELLO(0.55) NS_SALLY(0.52) RIGHT(0.50) HI(0.49) LOOK(0.46) PT_DEM3(0.45) YEAH(0.43) COME-ON(0.43) WHAT(0.40) OK(0.37) NS_JAY(0.36) WATCH(0.36),PT_POSS2 TURN YES
video_57_91,YES GREAT PT_DEM3 WHAT RIGHT PT_PRO2 PT_PRO1PL NOW GOOD NS_POSSUM FINISH,YES(0.55) GREAT(0.55) PT_DEM3(0.53) WHAT(0.52) RIGHT(0.47) PT_PRO2(0.46) PT_PRO1PL(0.41) NOW(0.41) GOOD(0.40) NS_POSSUM(0.37) FINISH(0.36),BUT GOOD
video_57_105,GREAT LOOK OKAY YES PT_DEM3 SEE RIGHT WATCH NS_SALLY OK WHAT,GREAT(0.65) LOOK(0.56) OKAY(0.51) YES(0.50) PT_DEM3(0.49) SEE(0.46) RIGHT(0.43) WATCH(0.42) NS_SALLY(0.42) OK(0.41) WHAT(0.35),PT_PRO2 REMEMBER
video_57_108,GREAT YES LOOK PT_DEM3 NS_SALLY WHAT OKAY THANK-YOU RIGHT,GREAT(0.74) YES(0.73) LOOK(0.72) PT_DEM3(0.55) NS_SALLY(0.52) WHAT(0.49) OKAY(0.45) THANK-YOU(0.40) RIGHT(0.40),LOOK
video_57_120,NS_SALLY GREAT COME-ON PT_LOC HERE LOOK HELLO OK PT_DEM3 GOOD,NS_SALLY(0.73) GREAT(0.73) COME-ON(0.68) PT_LOC(0.52) HERE(0.51) LOOK(0.48) HELLO(0.46) OK(0.43) PT_DEM3(0.40) GOOD(0.39),LOVELY
video_57_142,NS_SALLY PT_PRO1 WHAT MAKE KNOW HAVE PT_DEM3 YES BUT VERY CAN PT_PRO2 LEARN PT_POSS1 NS_POSSUM LOVE NO NOT PT_PRO3PL PT_PRO3 SEE THING GOOD SURPRISE MANY GREAT SPECIAL,NS_SALLY(0.72) PT_PRO1(0.68) WHAT(0.64) MAKE(0.59) KNOW(0.58) HAVE(0.55) PT_DEM3(0.54) YES(0.52) BUT(0.51) VERY(0.51) CAN(0.49) PT_PRO2(0.49) LEARN(0.49) PT_POSS1(0.44) NS_POSSUM(0.44) LOVE(0.44) NO(0.41) NOT(0.41) PT_PRO3PL(0.40) PT_PRO3(0.40) SEE(0.40) THING(0.39) GOOD(0.38) SURPRISE(0.38) MANY(0.38) GREAT(0.37) SPECIAL(0.36),CAREFUL
video_57_152,THANK-YOU GREAT YES WATCH NS_SALLY THANK PT_PRO1PL OKAY MUCH YET PT_DEM3 PT_PRO3 GO YEAH WHAT PT_PRO2 READY FINISH PT_PRO1 WHERE YOU RIGHT GOOD OK NS_AMANDA NS_JAY DO STORY NS_SKIP GET QUESTION COME,THANK-YOU(0.70) GREAT(0.69) YES(0.67) WATCH(0.59) NS_SALLY(0.54) THANK(0.52) PT_PRO1PL(0.51) OKAY(0.50) MUCH(0.49) YET(0.48) PT_DEM3(0.45) PT_PRO3(0.44) GO(0.43) YEAH(0.42) WHAT(0.42) PT_PRO2(0.41) READY(0.41) FINISH(0.41) PT_PRO1(0.40) WHERE(0.40) YOU(0.40) RIGHT(0.40) GOOD(0.39) OK(0.39) NS_AMANDA(0.38) NS_JAY(0.38) DO(0.38) STORY(0.37) NS_SKIP(0.37) GET(0.37) QUESTION(0.36) COME(0.35),NS_SALLY
video_57_154,THINK NS_POSSUM HAVE NOT PT_PRO3 PT_PRO1 TODAY PT_POSS1 DAY TREE KNOW NO PT_PRO2 BUT CLIMB BIRD SEE VERY LOOK PT_DEM3 BIG YES MANY WHAT SCHOOL CAN GREAT PT_PRO1PL RAIN PT_POSS2 HERE NOW GOOD IDEA,THINK(0.75) NS_POSSUM(0.71) HAVE(0.70) NOT(0.70) PT_PRO3(0.67) PT_PRO1(0.67) TODAY(0.66) PT_POSS1(0.65) DAY(0.63) TREE(0.62) KNOW(0.59) NO(0.58) PT_PRO2(0.58) BUT(0.56) CLIMB(0.54) BIRD(0.53) SEE(0.52) VERY(0.52) LOOK(0.49) PT_DEM3(0.49) BIG(0.48) YES(0.48) MANY(0.48) WHAT(0.47) SCHOOL(0.47) CAN(0.47) GREAT(0.46) PT_PRO1PL(0.44) RAIN(0.43) PT_POSS2(0.39) HERE(0.39) NOW(0.37) GOOD(0.36) IDEA(0.35),FINISH PT_PRO1PL TIME YES
video_58_28,NS_SALLY PT_PRO2 PT_POSS2 PT_PRO1 CAN MAKE PT_DEM3 HAVE HOW EGG PT_POSS1 YES WHAT GO PT_PRO1PL NS_POSSUM NOW LIKE GET GREAT NEED PLEASE LOVE PT_PRO3,NS_SALLY(0.79) PT_PRO2(0.64) PT_POSS2(0.63) PT_PRO1(0.57) CAN(0.51) MAKE(0.51) PT_DEM3(0.51) HAVE(0.49) HOW(0.48) EGG(0.48) PT_POSS1(0.47) YES(0.46) WHAT(0.45) GO(0.43) PT_PRO1PL(0.43) NS_POSSUM(0.42) NOW(0.40) LIKE(0.40) GET(0.39) GREAT(0.39) NEED(0.39) PLEASE(0.38) LOVE(0.36) PT_PRO3(0.36),BEAUTIFUL PT_DEM3
video_58_32,YES GREAT WATCH RIGHT THANK-YOU NS_POSSUM PT_DEM3 GOOD WHAT PT_PRO2 PT_PRO1 YEAH,YES(0.79) GREAT(0.73) WATCH(0.65) RIGHT(0.65) THANK-YOU(0.50) NS_POSSUM(0.49) PT_DEM3(0.47) GOOD(0.43) WHAT(0.41) PT_PRO2(0.40) PT_PRO1(0.38) YEAH(0.36),NS_POSSUM THANK-YOU
video_58_39,GREAT YES OKAY OK RIGHT PT_DEM3 YEAH NS_SALLY WHAT LOOK WATCH THANK-YOU,GREAT(0.91) YES(0.79) OKAY(0.78) OK(0.70) RIGHT(0.61) PT_DEM3(0.57) YEAH(0.57) NS_SALLY(0.55) WHAT(0.52) LOOK(0.50) WATCH(0.42) THANK-YOU(0.36),LOOK NS_SALLY PT_PRO2 RIGHT YES
video_58_63,TREE PT_POSS1 LOOK NS_SALLY NS_POSSUM PT_PRO1 NO BIG PT_PRO2 PT_DEM3 HAVE NOW PT_POSS2 PT_LOC KNOW CAN PT_PRO3 GO THINK HERE CLIMB NOT GREAT WHAT SEE NS_SKIP YES VERY PLAY PT_PRO1PL,TREE(0.79) PT_POSS1(0.64) LOOK(0.63) NS_SALLY(0.60) NS_POSSUM(0.60) PT_PRO1(0.59) NO(0.57) BIG(0.56) PT_PRO2(0.54) PT_DEM3(0.53) HAVE(0.52) NOW(0.52) PT_POSS2(0.52) PT_LOC(0.51) KNOW(0.51) CAN(0.48) PT_PRO3(0.48) GO(0.48) THINK(0.47) HERE(0.46) CLIMB(0.46) NOT(0.44) GREAT(0.44) WHAT(0.43) SEE(0.42) NS_SKIP(0.41) YES(0.41) VERY(0.40) PLAY(0.37) PT_PRO1PL(0.37),NS_SALLY PT_LOC SCHOOL TODAY WHO
video_58_68,GO NS_SALLY PT_PRO1 KNOW HAVE CAN NS_SKIP PT_PRO3 PT_PRO2 PT_PRO1PL COME PT_POSS2 WANT PT_POSS1 WAIT GET THINK LOOK SEE PT_DEM3 NS_POSSUM DO BUT YES WHAT HELP NOW,GO(0.75) NS_SALLY(0.74) PT_PRO1(0.72) KNOW(0.61) HAVE(0.61) CAN(0.57) NS_SKIP(0.57) PT_PRO3(0.56) PT_PRO2(0.53) PT_PRO1PL(0.48) COME(0.48) PT_POSS2(0.47) WANT(0.46) PT_POSS1(0.45) WAIT(0.44) GET(0.44) THINK(0.42) LOOK(0.42) SEE(0.42) PT_DEM3(0.41) NS_POSSUM(0.41) DO(0.40) BUT(0.38) YES(0.36) WHAT(0.36) HELP(0.36) NOW(0.35),FUN LOOK-LIKE MUCH PT_PRO3PL
video_58_114,NS_SALLY YES GREAT PT_DEM3 WHAT LOOK PT_PRO1 PT_PRO2 RIGHT CAN HAVE PT_POSS2 WHERE PT_PRO3 NS_POSSUM,NS_SALLY(0.79) YES(0.67) GREAT(0.65) PT_DEM3(0.62) WHAT(0.60) LOOK(0.57) PT_PRO1(0.50) PT_PRO2(0.46) RIGHT(0.45) CAN(0.40) HAVE(0.39) PT_POSS2(0.38) WHERE(0.37) PT_PRO3(0.36) NS_POSSUM(0.36),GET HAVE LOOK PT_PRO1 PT_PRO2 SHOW WHAT WILL
video_58_140,GREAT GOOD YES WHAT WATCH PT_DEM3 RIGHT NO,GREAT(0.87) GOOD(0.64) YES(0.62) WHAT(0.60) WATCH(0.56) PT_DEM3(0.54) RIGHT(0.50) NO(0.44),DO NOW NS_SALLY PT_PRO1PL WHAT WILL
video_58_141,YES NS_POSSUM PT_PRO3 KNOW PT_PRO1 HAVE LOOK VERY IDEA PT_PRO2 PT_DEM3 PT_POSS1 SEE CAN GREAT BUT NO FUNNY THINK NS_SALLY NOT GO WHAT WHY WATER GOOD,YES(0.67) NS_POSSUM(0.64) PT_PRO3(0.61) KNOW(0.60) PT_PRO1(0.59) HAVE(0.55) LOOK(0.54) VERY(0.54) IDEA(0.54) PT_PRO2(0.52) PT_DEM3(0.52) PT_POSS1(0.50) SEE(0.48) CAN(0.47) GREAT(0.47) BUT(0.47) NO(0.46) FUNNY(0.45) THINK(0.44) NS_SALLY(0.43) NOT(0.43) GO(0.42) WHAT(0.42) WHY(0.38) WATER(0.37) GOOD(0.37),LUNCH MAYBE PT_PRO1 THINK TIME
video_59_20,PT_POSS1 NOW TREE PT_PRO1 PT_PRO1PL CAN GO BIG PT_LOC HAVE PT_PRO2 ALL NEED MAKE PUT THEN FINISH PT_DEM3 PT_PRO3 SEE BUT MANY PT_POSS2 LOOK SMALL KNOW NOT GET NS_SALLY HERE THINK NS_POSSUM PT_PRO3PL GROW GOOD LONG VERY WANT,PT_POSS1(0.74) NOW(0.69) TREE(0.68) PT_PRO1(0.64) PT_PRO1PL(0.63) CAN(0.62) GO(0.59) BIG(0.59) PT_LOC(0.59) HAVE(0.57) PT_PRO2(0.53) ALL(0.53) NEED(0.51) MAKE(0.48) PUT(0.48) THEN(0.48) FINISH(0.48) PT_DEM3(0.48) PT_PRO3(0.47) SEE(0.46) BUT(0.46) MANY(0.46) PT_POSS2(0.45) LOOK(0.45) SMALL(0.44) KNOW(0.44) NOT(0.44) GET(0.44) NS_SALLY(0.43) HERE(0.43) THINK(0.42) NS_POSSUM(0.42) PT_PRO3PL(0.40) GROW(0.38) GOOD(0.38) LONG(0.37) VERY(0.37) WANT(0.36),PT_PRO1
video_59_25,TREE GO PT_POSS2 PT_POSS1 PLAY PT_PRO1 NOW HERE LOOK CAN PT_PRO2 NS_SALLY OUTSIDE GET PT_LOC COME CLIMB GARDEN NS_POSSUM HAVE NO PT_PRO3 KNOW HOUSE NS_SKIP BIG NOT PT_PRO1PL PT_DEM3 BRING WANT THINK READY STAY SEE BOX LIKE YES MOVE PLEASE RAIN,TREE(0.88) GO(0.78) PT_POSS2(0.73) PT_POSS1(0.71) PLAY(0.64) PT_PRO1(0.63) NOW(0.62) HERE(0.62) LOOK(0.61) CAN(0.61) PT_PRO2(0.61) NS_SALLY(0.60) OUTSIDE(0.59) GET(0.58) PT_LOC(0.57) COME(0.57) CLIMB(0.57) GARDEN(0.54) NS_POSSUM(0.54) HAVE(0.54) NO(0.53) PT_PRO3(0.53) KNOW(0.52) HOUSE(0.52) NS_SKIP(0.51) BIG(0.51) NOT(0.48) PT_PRO1PL(0.45) PT_DEM3(0.45) BRING(0.44) WANT(0.43) THINK(0.41) READY(0.40) STAY(0.39) SEE(0.39) BOX(0.38) LIKE(0.37) YES(0.37) MOVE(0.37) PLEASE(0.36) RAIN(0.36),NS_SALLY PT_PRO1
video_59_74,YES RIGHT GREAT PT_DEM3 GOOD LOOK WHAT NS_POSSUM FUNNY,YES(0.91) RIGHT(0.87) GREAT(0.83) PT_DEM3(0.79) GOOD(0.76) LOOK(0.70) WHAT(0.66) NS_POSSUM(0.60) FUNNY(0.59),GOOD PT_PRO3PL
video_59_86,SEE NOT PT_PRO1PL LEARN CAN MANY MAKE PT_PRO1 BUT KNOW HAVE THINK SCHOOL TODAY PT_PRO3PL PT_POSS1 CHILD VERY GO PT_PRO2 WATCH BIG SHAPE REMEMBER NOW PT_PRO3 YES LOOK PT_DEM3 FINISH CHILDREN TREE NS_POSSUM DO TAKE GOOD THING DIFFERENT IDEA WHY ALL WHAT BEAUTIFUL WATER PT_LOC PUT MOON WONDERFUL,SEE(0.72) NOT(0.66) PT_PRO1PL(0.66) LEARN(0.65) CAN(0.64) MANY(0.63) MAKE(0.62) PT_PRO1(0.62) BUT(0.62) KNOW(0.61) HAVE(0.59) THINK(0.59) SCHOOL(0.59) TODAY(0.58) PT_PRO3PL(0.58) PT_POSS1(0.56) CHILD(0.55) VERY(0.53) GO(0.53) PT_PRO2(0.52) WATCH(0.51) BIG(0.50) SHAPE(0.46) REMEMBER(0.46) NOW(0.46) PT_PRO3(0.45) YES(0.44) LOOK(0.44) PT_DEM3(0.43) FINISH(0.43) CHILDREN(0.42) TREE(0.42) NS_POSSUM(0.42) DO(0.41) TAKE(0.41) GOOD(0.41) THING(0.40) DIFFERENT(0.40) IDEA(0.39) WHY(0.39) ALL(0.39) WHAT(0.38) BEAUTIFUL(0.38) WATER(0.38) PT_LOC(0.37) PUT(0.37) MOON(0.36) WONDERFUL(0.36),NS_SALLY
video_59_89,PT_PRO1PL PT_DEM3 LOOK HAVE YES NOT NOW LOVELY GREAT PT_PRO3PL VERY PT_PRO2 PT_PRO1 NS_POSSUM CAN PT_PRO3 FINISH SEE GO GOOD WHAT NEED PT_POSS1 KNOW MAKE THINK RIGHT,PT_PRO1PL(0.57) PT_DEM3(0.56) LOOK(0.54) HAVE(0.53) YES(0.53) NOT(0.51) NOW(0.51) LOVELY(0.50) GREAT(0.48) PT_PRO3PL(0.46) VERY(0.46) PT_PRO2(0.46) PT_PRO1(0.45) NS_POSSUM(0.45) CAN(0.45) PT_PRO3(0.43) FINISH(0.42) SEE(0.42) GO(0.41) GOOD(0.40) WHAT(0.39) NEED(0.37) PT_POSS1(0.37) KNOW(0.37) MAKE(0.37) THINK(0.36) RIGHT(0.36),HAVE
video_59_127,SEE MAKE CAN PT_PRO1PL PT_PRO2 NOT CHILD SHAPE HAVE MANY WHY NS_POSSUM WATCH THINK GO DIFFERENT REMEMBER CHILDREN NOW KNOW PT_DEM3 PT_PRO3PL DO BUT LOOK PT_PRO1 LEARN ABOUT WHAT BEFORE NEED WATER YES PT_POSS2 PT_PRO3,SEE(0.84) MAKE(0.77) CAN(0.77) PT_PRO1PL(0.76) PT_PRO2(0.73) NOT(0.71) CHILD(0.67) SHAPE(0.67) HAVE(0.62) MANY(0.61) WHY(0.61) NS_POSSUM(0.61) WATCH(0.61) THINK(0.59) GO(0.58) DIFFERENT(0.57) REMEMBER(0.55) CHILDREN(0.54) NOW(0.52) KNOW(0.50) PT_DEM3(0.49) PT_PRO3PL(0.49) DO(0.48) BUT(0.46) LOOK(0.45) PT_PRO1(0.44) LEARN(0.43) ABOUT(0.41) WHAT(0.39) BEFORE(0.38) NEED(0.38) WATER(0.37) YES(0.37) PT_POSS2(0.37) PT_PRO3(0.36),DO GREAT LOOK QUESTION
video_59_138,PT_DEM3 LOOK WHAT GREAT YES RIGHT GOOD SEE NS_POSSUM HAVE,PT_DEM3(0.74) LOOK(0.66) WHAT(0.66) GREAT(0.63) YES(0.50) RIGHT(0.49) GOOD(0.45) SEE(0.41) NS_POSSUM(0.39) HAVE(0.36),BEAUTIFUL LOOK PT_DEM3
video_59_139,CAN PT_PRO2 MAKE PT_PRO1 HAVE SEE BUT PT_PRO3 NOW NEED GO PT_PRO1PL WATER WANT KNOW PT_DEM3 PT_POSS2 ONE GET AND THINK WHAT NS_POSSUM WHY DO PT_POSS1 LOOK NS_SALLY EAT WILL LIKE FOOD PUT YES THREE TRY DRAW INSIDE SOMETHING COME HOW RIGHT SOLVE NOT TWO USE HARD WHEN,CAN(0.70) PT_PRO2(0.64) MAKE(0.64) PT_PRO1(0.63) HAVE(0.62) SEE(0.61) BUT(0.59) PT_PRO3(0.57) NOW(0.56) NEED(0.55) GO(0.55) PT_PRO1PL(0.54) WATER(0.53) WANT(0.53) KNOW(0.53) PT_DEM3(0.52) PT_POSS2(0.52) ONE(0.52) GET(0.51) AND(0.51) THINK(0.50) WHAT(0.50) NS_POSSUM(0.49) WHY(0.48) DO(0.48) PT_POSS1(0.47) LOOK(0.47) NS_SALLY(0.47) EAT(0.47) WILL(0.45) LIKE(0.42) FOOD(0.42) PUT(0.41) YES(0.41) THREE(0.41) TRY(0.40) DRAW(0.40) INSIDE(0.39) SOMETHING(0.38) COME(0.38) HOW(0.37) RIGHT(0.37) SOLVE(0.37) NOT(0.37) TWO(0.36) USE(0.36) HARD(0.36) WHEN(0.36),BEAUTIFUL FLOWER LIKE LOOK
video_59_143,PT_PRO2 PT_PRO1PL NOW CAN PLEASE YES LOVELY LOOK PT_DEM3 PT_PRO3 GREAT SEE WILL GET WHAT GO HAVE RIGHT NS_POSSUM PT_PRO1 DO OK OKAY FINISH,PT_PRO2(0.64) PT_PRO1PL(0.63) NOW(0.61) CAN(0.61) PLEASE(0.60) YES(0.59) LOVELY(0.56) LOOK(0.55) PT_DEM3(0.54) PT_PRO3(0.53) GREAT(0.52) SEE(0.49) WILL(0.47) GET(0.46) WHAT(0.45) GO(0.43) HAVE(0.43) RIGHT(0.42) NS_POSSUM(0.41) PT_PRO1(0.38) DO(0.37) OK(0.37) OKAY(0.36) FINISH(0.36),BEAUTIFUL LOOK
video_60_8,GREAT RIGHT PT_DEM3 YES GOOD WHAT,GREAT(0.88) RIGHT(0.76) PT_DEM3(0.68) YES(0.67) GOOD(0.57) WHAT(0.47),DELICIOUS VERY
video_60_71,YES GREAT NS_SALLY WATCH OKAY PT_PRO1PL PT_DEM3 WHAT PLEASE RIGHT THANK-YOU PT_PRO2 OK PT_PRO1 CAN,YES(0.75) GREAT(0.65) NS_SALLY(0.60) WATCH(0.58) OKAY(0.51) PT_PRO1PL(0.46) PT_DEM3(0.46) WHAT(0.44) PLEASE(0.41) RIGHT(0.40) THANK-YOU(0.39) PT_PRO2(0.38) OK(0.38) PT_PRO1(0.38) CAN(0.36),WATCH YEAH
video_60_87,LOOK NS_POSSUM NS_SALLY PT_DEM3 GREAT NO KNOW PT_POSS1 NS_SKIP PT_PRO1 GO HAVE PT_LOC WHAT HERE GOOD SEE YES PT_PRO2 HELLO PT_PRO3 VERY,LOOK(0.75) NS_POSSUM(0.70) NS_SALLY(0.58) PT_DEM3(0.57) GREAT(0.56) NO(0.56) KNOW(0.56) PT_POSS1(0.51) NS_SKIP(0.51) PT_PRO1(0.49) GO(0.48) HAVE(0.48) PT_LOC(0.46) WHAT(0.46) HERE(0.46) GOOD(0.44) SEE(0.41) YES(0.40) PT_PRO2(0.39) HELLO(0.38) PT_PRO3(0.38) VERY(0.36),FUNNY LOOK NS_POSSUM PT_PRO2
video_60_108,NS_POSSUM PT_PRO3 HAVE PT_PRO2 YES THINK NOT PT_PRO1 GO KNOW PT_DEM3 CAN LOOK VERY GREAT WANT PT_PRO1PL WHAT DO WILL NO GET RIGHT,NS_POSSUM(0.71) PT_PRO3(0.64) HAVE(0.63) PT_PRO2(0.63) YES(0.61) THINK(0.60) NOT(0.58) PT_PRO1(0.57) GO(0.56) KNOW(0.53) PT_DEM3(0.50) CAN(0.50) LOOK(0.49) VERY(0.49) GREAT(0.49) WANT(0.48) PT_PRO1PL(0.45) WHAT(0.45) DO(0.44) WILL(0.43) NO(0.43) GET(0.38) RIGHT(0.36),COULD DO PT_PRO1
video_60_124,THINK HAVE REMEMBER MANY PT_PRO1 PT_PRO3 TODAY PT_POSS1 PT_PRO1PL BUT CAN NOW PT_DEM3 GOOD SEE VERY PT_PRO2 MAKE FLOWER PT_LOC TREE NS_POSSUM PT_PRO3PL NEED SOMETHING PT_POSS2 SHAPE BIG LEARN LOOK SPECIAL KNOW FINISH NOT,THINK(0.77) HAVE(0.68) REMEMBER(0.66) MANY(0.63) PT_PRO1(0.62) PT_PRO3(0.62) TODAY(0.58) PT_POSS1(0.57) PT_PRO1PL(0.57) BUT(0.56) CAN(0.56) NOW(0.54) PT_DEM3(0.52) GOOD(0.50) SEE(0.49) VERY(0.47) PT_PRO2(0.47) MAKE(0.46) FLOWER(0.45) PT_LOC(0.45) TREE(0.44) NS_POSSUM(0.42) PT_PRO3PL(0.42) NEED(0.40) SOMETHING(0.39) PT_POSS2(0.39) SHAPE(0.39) BIG(0.39) LEARN(0.38) LOOK(0.37) SPECIAL(0.37) KNOW(0.37) FINISH(0.37) NOT(0.36),NO PT_PRO1PL
video_60_150,NS_SALLY LOOK PT_LOC PT_DEM3,NS_SALLY(0.89) LOOK(0.54) PT_LOC(0.44) PT_DEM3(0.37),THANK-YOU
video_60_161,PT_POSS1 NS_POSSUM PT_PRO2 PT_PRO1 FINISH NOW PT_POSS2 HERE SEE TREE PT_DEM3 NS_SALLY GREAT NO BIG YES NS_AMANDA,PT_POSS1(0.78) NS_POSSUM(0.59) PT_PRO2(0.53) PT_PRO1(0.53) FINISH(0.48) NOW(0.47) PT_POSS2(0.41) HERE(0.41) SEE(0.40) TREE(0.40) PT_DEM3(0.40) NS_SALLY(0.38) GREAT(0.37) NO(0.37) BIG(0.37) YES(0.36) NS_AMANDA(0.35),FINISH PT_POSS1 TIME WELL
video_61_11,GREAT PT_DEM3 NOW LOOK WHAT FINISH YES PT_PRO1PL READY GOOD NEED HAVE RIGHT ONE NS_POSSUM,GREAT(0.80) PT_DEM3(0.67) NOW(0.62) LOOK(0.59) WHAT(0.52) FINISH(0.51) YES(0.50) PT_PRO1PL(0.48) READY(0.46) GOOD(0.44) NEED(0.40) HAVE(0.38) RIGHT(0.37) ONE(0.36) NS_POSSUM(0.36),PT_PRO1 WANT-NOT
video_61_14,PT_POSS1 NOW NS_POSSUM PT_PRO1 MANY FINISH BIG HAVE PT_DEM3 HERE NOT PT_PRO1PL TREE PT_POSS2 PT_PRO2 NO GREAT LOOK THINK PT_PRO3 VERY GO NEED NS_SALLY NS_AMANDA PLAY WHAT KNOW GOOD CAN MAKE BUT WELL LOVE ALL,PT_POSS1(0.75) NOW(0.64) NS_POSSUM(0.60) PT_PRO1(0.58) MANY(0.57) FINISH(0.56) BIG(0.55) HAVE(0.54) PT_DEM3(0.54) HERE(0.54) NOT(0.53) PT_PRO1PL(0.53) TREE(0.52) PT_POSS2(0.52) PT_PRO2(0.51) NO(0.50) GREAT(0.50) LOOK(0.48) THINK(0.47) PT_PRO3(0.46) VERY(0.46) GO(0.44) NEED(0.44) NS_SALLY(0.43) NS_AMANDA(0.43) PLAY(0.43) WHAT(0.42) KNOW(0.42) GOOD(0.41) CAN(0.40) MAKE(0.38) BUT(0.37) WELL(0.36) LOVE(0.36) ALL(0.35),FINISH RAIN STOP
video_61_53,YES GREAT GO OK NO LOOK NS_SALLY PT_PRO1PL OKAY PT_PRO1 PT_DEM3 DO RIGHT GOOD,YES(0.89) GREAT(0.81) GO(0.61) OK(0.57) NO(0.53) LOOK(0.50) NS_SALLY(0.48) PT_PRO1PL(0.46) OKAY(0.42) PT_PRO1(0.41) PT_DEM3(0.41) DO(0.38) RIGHT(0.38) GOOD(0.36),ALRIGHT
video_61_133,TWO PT_DEM3 LOOK ONE NOW GOOD PUT WHAT,TWO(0.73) PT_DEM3(0.70) LOOK(0.64) ONE(0.61) NOW(0.55) GOOD(0.48) PUT(0.47) WHAT(0.43),NOW
