clip,predicted_glosses,predicted_with_confidence,ground_truth
video_60_8,GREAT OKAY YES OK RIGHT PT_DEM3 GOOD LOOK WATCH,GREAT(0.88) OKAY(0.72) YES(0.69) OK(0.68) RIGHT(0.65) PT_DEM3(0.58) GOOD(0.58) LOOK(0.55) WATCH(0.49),VERY
video_60_71,NS_SALLY GREAT PT_DEM3 OKAY YES PT_PRO1 PT_PRO1PL WHAT RIGHT OK LOOK WATCH,NS_SALLY(0.84) GREAT(0.70) PT_DEM3(0.63) OKAY(0.56) YES(0.56) PT_PRO1(0.54) PT_PRO1PL(0.51) WHAT(0.49) RIGHT(0.48) OK(0.48) LOOK(0.47) WATCH(0.45),WATCH
video_60_87,NOW PT_LOC PT_DEM3 LOOK PT_PRO2 TREE NS_POSSUM HAVE PT_PRO1PL NS_SALLY PT_PRO1 PT_POSS1 BIG HERE SEE CAN WHAT ONE GREAT PT_PRO3 NEED GO,NOW(0.71) PT_LOC(0.67) PT_DEM3(0.67) LOOK(0.66) PT_PRO2(0.65) TREE(0.64) NS_POSSUM(0.63) HAVE(0.60) PT_PRO1PL(0.59) NS_SALLY(0.59) PT_PRO1(0.58) PT_POSS1(0.56) BIG(0.54) HERE(0.54) SEE(0.54) CAN(0.51) WHAT(0.51) ONE(0.51) GREAT(0.50) PT_PRO3(0.47) NEED(0.46) GO(0.46),LOOK NS_POSSUM PT_PRO2
video_60_108,PT_PRO2 CAN NS_POSSUM PT_DEM3 NOW PT_PRO3 SEE PT_PRO1PL HAVE PT_PRO1 LOOK WHAT MAKE NEED WANT LOVELY,PT_PRO2(0.80) CAN(0.78) NS_POSSUM(0.71) PT_DEM3(0.64) NOW(0.64) PT_PRO3(0.61) SEE(0.60) PT_PRO1PL(0.60) HAVE(0.59) PT_PRO1(0.59) LOOK(0.54) WHAT(0.50) MAKE(0.47) NEED(0.47) WANT(0.46) LOVELY(0.46),DO PT_PRO1
video_60_124,NS_POSSUM PT_PRO1 HAVE PT_PRO2 PT_DEM3 NOW SEE PT_PRO1PL KNOW CAN NOT LOOK PT_PRO3,NS_POSSUM(0.69) PT_PRO1(0.63) HAVE(0.63) PT_PRO2(0.62) PT_DEM3(0.60) NOW(0.58) SEE(0.56) PT_PRO1PL(0.54) KNOW(0.51) CAN(0.50) NOT(0.49) LOOK(0.47) PT_PRO3(0.46),NO PT_PRO1PL
video_60_150,NS_SALLY COME THANK-YOU HELLO NS_POSSUM HERE LOOK PT_DEM3 GREAT PT_LOC,NS_SALLY(0.80) COME(0.70) THANK-YOU(0.66) HELLO(0.66) NS_POSSUM(0.64) HERE(0.55) LOOK(0.55) PT_DEM3(0.53) GREAT(0.51) PT_LOC(0.48),THANK-YOU
video_60_161,PT_POSS1 PT_PRO2 PT_DEM3,PT_POSS1(0.67) PT_PRO2(0.49) PT_DEM3(0.48),PT_POSS1 WELL
video_61_11,PT_DEM3 PT_PRO1PL WHAT NOW GREAT GOOD LOOK FINISH HAVE PT_PRO2,PT_DEM3(0.68) PT_PRO1PL(0.63) WHAT(0.62) NOW(0.61) GREAT(0.61) GOOD(0.56) LOOK(0.52) FINISH(0.49) HAVE(0.47) PT_PRO2(0.46),PT_PRO1
video_61_14,GREAT GOOD PT_DEM3,GREAT(0.83) GOOD(0.69) PT_DEM3(0.60),FINISH
video_61_133,NOW GOOD GREAT PT_DEM3 WHAT PT_PRO1PL OKAY PUT NEED ONE DIFFERENT PT_LOC RIGHT,NOW(0.94) GOOD(0.84) GREAT(0.83) PT_DEM3(0.83) WHAT(0.73) PT_PRO1PL(0.66) OKAY(0.63) PUT(0.61) NEED(0.61) ONE(0.58) DIFFERENT(0.58) PT_LOC(0.57) RIGHT(0.55),NOW
video_61_135,HELLO NS_POSSUM BYE NS_SALLY COME LOOK EVERYONE GREAT PT_DEM3,HELLO(0.87) NS_POSSUM(0.73) BYE(0.66) NS_SALLY(0.62) COME(0.52) LOOK(0.51) EVERYONE(0.46) GREAT(0.46) PT_DEM3(0.46),PT_DEM3 PT_PRO1
video_61_163,GREAT PT_DEM3 GOOD RIGHT YES NO PT_POSS1 NS_SALLY,GREAT(0.90) PT_DEM3(0.71) GOOD(0.64) RIGHT(0.63) YES(0.54) NO(0.51) PT_POSS1(0.47) NS_SALLY(0.45),GREAT NS_SALLY
video_61_187,PT_PRO2 NS_POSSUM PT_PRO1PL NOW PT_DEM3 CAN PT_PRO1 HAVE MAKE NEED WHAT PT_PRO3 SEE NOT GET BUT,PT_PRO2(0.71) NS_POSSUM(0.68) PT_PRO1PL(0.64) NOW(0.61) PT_DEM3(0.60) CAN(0.59) PT_PRO1(0.59) HAVE(0.57) MAKE(0.56) NEED(0.56) WHAT(0.51) PT_PRO3(0.50) SEE(0.49) NOT(0.48) GET(0.47) BUT(0.45),LOOK
video_61_190,NS_SALLY PT_PRO2 PT_PRO1 NS_POSSUM PT_DEM3 LOOK PT_POSS1 TREE PT_PRO3 HAVE GO PT_POSS2 PT_LOC PT_PRO1PL HERE NOW SEE CAN,NS_SALLY(0.68) PT_PRO2(0.66) PT_PRO1(0.65) NS_POSSUM(0.64) PT_DEM3(0.61) LOOK(0.60) PT_POSS1(0.58) TREE(0.55) PT_PRO3(0.53) HAVE(0.51) GO(0.51) PT_POSS2(0.50) PT_LOC(0.50) PT_PRO1PL(0.50) HERE(0.49) NOW(0.49) SEE(0.48) CAN(0.48),LOOK MANY
video_61_191,PT_PRO2 PT_DEM3 CAN NOW LOVELY LOOK PT_PRO1PL PLEASE WHAT NS_POSSUM GREAT YES RIGHT GET PT_PRO3 WANT,PT_PRO2(0.71) PT_DEM3(0.69) CAN(0.68) NOW(0.66) LOVELY(0.58) LOOK(0.58) PT_PRO1PL(0.55) PLEASE(0.55) WHAT(0.53) NS_POSSUM(0.52) GREAT(0.50) YES(0.49) RIGHT(0.49) GET(0.49) PT_PRO3(0.46) WANT(0.46),GREAT LOVELY
video_62_13,YES GREAT PT_DEM3 RIGHT GOOD GO,YES(0.70) GREAT(0.64) PT_DEM3(0.57) RIGHT(0.56) GOOD(0.49) GO(0.49),LOOK
video_62_50,CAN PT_DEM3 PT_PRO2 PT_PRO1PL DO PT_PRO1 PT_PRO3 LOOK,CAN(0.73) PT_DEM3(0.64) PT_PRO2(0.61) PT_PRO1PL(0.53) DO(0.49) PT_PRO1(0.49) PT_PRO3(0.48) LOOK(0.48),PT_PRO1 PT_PRO3 SEE
video_62_77,PT_DEM3 YES NS_SALLY GREAT RIGHT,PT_DEM3(0.67) YES(0.56) NS_SALLY(0.53) GREAT(0.52) RIGHT(0.48),NS_POSSUM PT_PRO2
video_62_121,PT_PRO1PL NS_SALLY LOOK PT_PRO1 GO CAN PT_PRO2 PT_DEM3,PT_PRO1PL(0.65) NS_SALLY(0.64) LOOK(0.61) PT_PRO1(0.61) GO(0.59) CAN(0.59) PT_PRO2(0.53) PT_DEM3(0.48),PT_PRO1 PT_PRO2
video_62_148,HELLO WATCH BYE EVERYONE,HELLO(0.81) WATCH(0.52) BYE(0.51) EVERYONE(0.45),NS_POSSUM PT_PRO2 THINK WHAT
video_62_153,NS_SALLY PT_PRO1 BUT MAKE PT_DEM3 CAN WHAT PT_PRO2 KNOW HAVE NOW PT_POSS1 VERY NO GO,NS_SALLY(0.90) PT_PRO1(0.80) BUT(0.70) MAKE(0.66) PT_DEM3(0.61) CAN(0.61) WHAT(0.60) PT_PRO2(0.59) KNOW(0.57) HAVE(0.55) NOW(0.50) PT_POSS1(0.48) VERY(0.47) NO(0.47) GO(0.45),NOT PT_PRO1
video_62_180,NOW NS_SALLY PT_PRO1PL PT_DEM3 PT_PRO2 PUT MAKE PT_PRO1 PT_LOC HAVE NEED CAN ONE LOOK NS_POSSUM TWO GET PT_POSS1 GOOD WHAT HERE ALL SEE,NOW(0.72) NS_SALLY(0.70) PT_PRO1PL(0.65) PT_DEM3(0.64) PT_PRO2(0.60) PUT(0.59) MAKE(0.58) PT_PRO1(0.58) PT_LOC(0.57) HAVE(0.57) NEED(0.55) CAN(0.55) ONE(0.54) LOOK(0.53) NS_POSSUM(0.52) TWO(0.51) GET(0.48) PT_POSS1(0.48) GOOD(0.48) WHAT(0.47) HERE(0.46) ALL(0.45) SEE(0.45),ONE TWO
video_62_199,PT_PRO1 NS_POSSUM HAVE PT_PRO2 WHAT KNOW PT_DEM3 BUT PT_PRO3 CAN SEE LOOK NOT NOW THINK NO,PT_PRO1(0.68) NS_POSSUM(0.66) HAVE(0.66) PT_PRO2(0.64) WHAT(0.64) KNOW(0.64) PT_DEM3(0.63) BUT(0.62) PT_PRO3(0.60) CAN(0.54) SEE(0.53) LOOK(0.50) NOT(0.50) NOW(0.48) THINK(0.47) NO(0.47),GREAT PT_DEM3
video_62_201,GREAT NS_POSSUM PT_PRO2 GO PT_DEM3 PT_PRO1PL NOW,GREAT(0.72) NS_POSSUM(0.72) PT_PRO2(0.71) GO(0.64) PT_DEM3(0.61) PT_PRO1PL(0.54) NOW(0.53),GO NOW PT_PRO1
video_63_7,NS_SALLY GREAT YES OKAY WATCH OK LOOK PT_PRO1PL THANK-YOU PT_DEM3 RIGHT,NS_SALLY(0.81) GREAT(0.79) YES(0.75) OKAY(0.73) WATCH(0.69) OK(0.68) LOOK(0.63) PT_PRO1PL(0.56) THANK-YOU(0.49) PT_DEM3(0.49) RIGHT(0.47),HELLO NS_SALLY
video_63_10,GREAT YES GOOD RIGHT PT_DEM3 GO PT_PRO2 THANK-YOU OK NS_POSSUM,GREAT(0.81) YES(0.64) GOOD(0.63) RIGHT(0.62) PT_DEM3(0.60) GO(0.56) PT_PRO2(0.56) THANK-YOU(0.51) OK(0.48) NS_POSSUM(0.48),YES
video_63_37,GREAT GOOD YES PT_DEM3 RIGHT OKAY WATCH OK PT_PRO1PL,GREAT(0.88) GOOD(0.74) YES(0.69) PT_DEM3(0.66) RIGHT(0.65) OKAY(0.54) WATCH(0.49) OK(0.48) PT_PRO1PL(0.46),GOOD
video_63_47,GREAT YES RIGHT PT_DEM3 WHAT OKAY LOOK GOOD LOVELY OK,GREAT(0.82) YES(0.80) RIGHT(0.76) PT_DEM3(0.69) WHAT(0.62) OKAY(0.61) LOOK(0.55) GOOD(0.49) LOVELY(0.49) OK(0.48),DO ONE
video_63_61,NS_SALLY PT_PRO1 PT_POSS1 PT_DEM3 PT_PRO2 CAN HAVE MAKE GO NOW KNOW BUT NS_POSSUM NO WHAT PT_PRO1PL LOOK VERY GREAT,NS_SALLY(0.82) PT_PRO1(0.73) PT_POSS1(0.62) PT_DEM3(0.62) PT_PRO2(0.61) CAN(0.54) HAVE(0.52) MAKE(0.52) GO(0.51) NOW(0.51) KNOW(0.50) BUT(0.50) NS_POSSUM(0.50) NO(0.49) WHAT(0.48) PT_PRO1PL(0.48) LOOK(0.47) VERY(0.46) GREAT(0.45),HOW PT_PRO2
video_63_84,GREAT OKAY OK YES RIGHT WHAT PT_DEM3,GREAT(0.84) OKAY(0.83) OK(0.73) YES(0.67) RIGHT(0.66) WHAT(0.60) PT_DEM3(0.55),PT_PRO3PL WHAT
video_63_92,PT_PRO2 NOW PT_PRO1PL MAKE CAN NS_POSSUM PT_PRO1 PT_DEM3 GO NEED SEE GREAT HAVE GOOD GET PT_POSS1,PT_PRO2(0.74) NOW(0.64) PT_PRO1PL(0.64) MAKE(0.63) CAN(0.61) NS_POSSUM(0.60) PT_PRO1(0.60) PT_DEM3(0.59) GO(0.58) NEED(0.57) SEE(0.53) GREAT(0.53) HAVE(0.52) GOOD(0.50) GET(0.49) PT_POSS1(0.48),GET GO PT_DEM3 PT_PRO2
video_63_111,GREAT GOOD WHAT RIGHT WATCH LOOK PT_DEM3,GREAT(0.94) GOOD(0.85) WHAT(0.59) RIGHT(0.58) WATCH(0.54) LOOK(0.51) PT_DEM3(0.50),PT_PRO2 READY
video_63_112,GREAT OKAY OK YES GOOD RIGHT LOOK WATCH PT_DEM3,GREAT(0.91) OKAY(0.83) OK(0.80) YES(0.75) GOOD(0.73) RIGHT(0.72) LOOK(0.59) WATCH(0.59) PT_DEM3(0.57),PT_PRO1 READY
video_63_126,GREAT RIGHT YES PT_DEM3 GOOD OKAY WHAT LOOK OK,GREAT(0.94) RIGHT(0.75) YES(0.75) PT_DEM3(0.74) GOOD(0.73) OKAY(0.70) WHAT(0.57) LOOK(0.55) OK(0.54),GOOD
video_63_151,WATCH GREAT THANK-YOU,WATCH(0.97) GREAT(0.76) THANK-YOU(0.67),GREAT LOOK NOT PT_PRO3PL
video_63_154,PT_DEM3 NS_POSSUM PT_PRO2 GREAT LOOK YES WHAT NOW PT_PRO1 RIGHT NS_SALLY PT_PRO1PL GOOD HAVE,PT_DEM3(0.66) NS_POSSUM(0.64) PT_PRO2(0.63) GREAT(0.59) LOOK(0.56) YES(0.56) WHAT(0.55) NOW(0.55) PT_PRO1(0.54) RIGHT(0.54) NS_SALLY(0.52) PT_PRO1PL(0.51) GOOD(0.45) HAVE(0.45),GO HAVE NS_SALLY PT_PRO1
video_63_168,PT_DEM3 GREAT YES NS_POSSUM WHAT PT_PRO2 RIGHT SEE DO THAT PT_PRO1,PT_DEM3(0.66) GREAT(0.61) YES(0.60) NS_POSSUM(0.58) WHAT(0.58) PT_PRO2(0.53) RIGHT(0.52) SEE(0.52) DO(0.50) THAT(0.46) PT_PRO1(0.46),PT_DEM3
video_64_17,GREAT YES RIGHT OKAY OK PT_DEM3 GOOD LOOK,GREAT(0.89) YES(0.77) RIGHT(0.72) OKAY(0.64) OK(0.64) PT_DEM3(0.63) GOOD(0.60) LOOK(0.51),DO NS_SALLY PT_PRO2 WHAT
video_64_38,GREAT GOOD PT_DEM3 LOOK WATCH,GREAT(0.90) GOOD(0.82) PT_DEM3(0.58) LOOK(0.49) WATCH(0.48),NS_SALLY WATCH
video_64_78,HELLO GREAT BYE PT_PRO1PL GO PT_DEM3 THANK-YOU NS_POSSUM NS_SALLY PT_PRO3 NS_SKIP COME LOOK,HELLO(0.73) GREAT(0.73) BYE(0.70) PT_PRO1PL(0.61) GO(0.61) PT_DEM3(0.56) THANK-YOU(0.54) NS_POSSUM(0.54) NS_SALLY(0.52) PT_PRO3(0.51) NS_SKIP(0.50) COME(0.50) LOOK(0.47),PT_DEM3 PT_PRO1
video_64_96,PT_PRO2 CAN PT_PRO1PL NS_POSSUM PT_PRO1 NOW GET WANT PT_DEM3 COME PT_PRO3 PT_POSS2 GO MAKE SEE WILL HAVE NEED PLEASE LOOK HELP,PT_PRO2(0.78) CAN(0.78) PT_PRO1PL(0.63) NS_POSSUM(0.63) PT_PRO1(0.63) NOW(0.62) GET(0.61) WANT(0.60) PT_DEM3(0.58) COME(0.58) PT_PRO3(0.58) PT_POSS2(0.55) GO(0.55) MAKE(0.53) SEE(0.52) WILL(0.50) HAVE(0.50) NEED(0.47) PLEASE(0.47) LOOK(0.47) HELP(0.46),CAN GREAT PT_PRO2
video_64_101,YES LOOK GREAT PT_DEM3 RIGHT NS_SALLY PT_PRO2 WATCH,YES(0.74) LOOK(0.66) GREAT(0.62) PT_DEM3(0.61) RIGHT(0.60) NS_SALLY(0.47) PT_PRO2(0.45) WATCH(0.45),PT_DEM3 WHAT
video_64_118,PT_PRO2 CAN PT_DEM3 NS_POSSUM NOW LOVELY YES PT_PRO1 PT_PRO1PL RIGHT LOOK WANT WHAT MAKE PT_PRO3 GREAT NEED GET SEE HAVE,PT_PRO2(0.75) CAN(0.68) PT_DEM3(0.64) NS_POSSUM(0.64) NOW(0.63) LOVELY(0.59) YES(0.59) PT_PRO1(0.57) PT_PRO1PL(0.56) RIGHT(0.54) LOOK(0.52) WANT(0.51) WHAT(0.50) MAKE(0.50) PT_PRO3(0.50) GREAT(0.49) NEED(0.49) GET(0.47) SEE(0.46) HAVE(0.46),NS_POSSUM PT_PRO2 SOMETHING
video_64_135,NS_POSSUM YES PT_PRO2 PT_DEM3 GREAT PT_PRO1 RIGHT PT_PRO3 WHAT NO,NS_POSSUM(0.75) YES(0.68) PT_PRO2(0.66) PT_DEM3(0.63) GREAT(0.53) PT_PRO1(0.52) RIGHT(0.51) PT_PRO3(0.51) WHAT(0.49) NO(0.47),GREAT PT_DEM3
video_64_138,PT_PRO1PL PT_PRO2 CAN GO NOW PT_DEM3 PT_PRO1 NS_POSSUM GET PT_PRO3 HAVE,PT_PRO1PL(0.76) PT_PRO2(0.67) CAN(0.59) GO(0.56) NOW(0.56) PT_DEM3(0.56) PT_PRO1(0.55) NS_POSSUM(0.55) GET(0.47) PT_PRO3(0.47) HAVE(0.46),GET GREAT OK PT_PRO1 READY
video_64_149,PT_PRO2 NS_POSSUM PT_PRO1 PT_PRO1PL MAKE NOW HAVE CAN PT_DEM3 NEED PT_POSS1 SEE GO THINK PT_PRO3 NOT BUT KNOW VERY,PT_PRO2(0.67) NS_POSSUM(0.65) PT_PRO1(0.65) PT_PRO1PL(0.65) MAKE(0.62) NOW(0.60) HAVE(0.59) CAN(0.58) PT_DEM3(0.58) NEED(0.55) PT_POSS1(0.53) SEE(0.51) GO(0.50) THINK(0.49) PT_PRO3(0.46) NOT(0.46) BUT(0.46) KNOW(0.45) VERY(0.45),NS_SALLY PT_DEM3
video_64_156,NOW PT_DEM3 PLEASE PUT NS_POSSUM LOOK PT_LOC HERE PT_PRO2 ONE GREAT GOOD PT_PRO1PL NEED,NOW(0.84) PT_DEM3(0.73) PLEASE(0.67) PUT(0.65) NS_POSSUM(0.64) LOOK(0.60) PT_LOC(0.56) HERE(0.56) PT_PRO2(0.56) ONE(0.53) GREAT(0.53) GOOD(0.52) PT_PRO1PL(0.51) NEED(0.48),WHAT
video_64_181,SEE PT_PRO2 THANK-YOU PT_POSS1 WATCH,SEE(0.94) PT_PRO2(0.92) THANK-YOU(0.54) PT_POSS1(0.52) WATCH(0.47),LEARN PT_PRO1PL SOMETHING
video_65_28,WHAT PT_DEM3 PT_PRO1 NS_POSSUM NO PT_PRO2 HAVE SEE BUT GOOD,WHAT(0.66) PT_DEM3(0.65) PT_PRO1(0.60) NS_POSSUM(0.57) NO(0.51) PT_PRO2(0.51) HAVE(0.50) SEE(0.49) BUT(0.46) GOOD(0.45),GREAT NEED NOW PT_PRO3PL WATER WILL
video_65_47,KNOW SEE NS_POSSUM PT_DEM3 LOOK PT_PRO2 HAVE PT_PRO1 GREAT NOW WHAT PT_PRO3,KNOW(0.68) SEE(0.67) NS_POSSUM(0.64) PT_DEM3(0.61) LOOK(0.60) PT_PRO2(0.59) HAVE(0.55) PT_PRO1(0.52) GREAT(0.51) NOW(0.49) WHAT(0.49) PT_PRO3(0.49),PT_DEM3 VERY
video_65_71,GOOD PT_DEM3,GOOD(0.74) PT_DEM3(0.53),NS_SALLY PT_DEM3
video_65_78,NOW PT_PRO2 NS_POSSUM PT_PRO1PL PT_DEM3 GREAT GET NEED PT_PRO1 PLEASE CAN,NOW(0.73) PT_PRO2(0.70) NS_POSSUM(0.65) PT_PRO1PL(0.63) PT_DEM3(0.61) GREAT(0.57) GET(0.53) NEED(0.52) PT_PRO1(0.50) PLEASE(0.48) CAN(0.45),THANK-YOU
video_65_92,GREAT NS_POSSUM PT_DEM3 PT_PRO2 PT_POSS1 NO GOOD YES RIGHT,GREAT(0.74) NS_POSSUM(0.71) PT_DEM3(0.64) PT_PRO2(0.57) PT_POSS1(0.54) NO(0.53) GOOD(0.53) YES(0.52) RIGHT(0.51),DO PT_PRO2
video_65_128,PT_DEM3 MAKE NOW NEED PT_PRO2 PT_PRO1 NS_POSSUM PT_PRO1PL NS_SALLY PT_POSS1 HAVE CAN LOOK WHAT RIGHT PUT,PT_DEM3(0.66) MAKE(0.63) NOW(0.63) NEED(0.62) PT_PRO2(0.61) PT_PRO1(0.61) NS_POSSUM(0.60) PT_PRO1PL(0.57) NS_SALLY(0.54) PT_POSS1(0.53) HAVE(0.50) CAN(0.50) LOOK(0.47) WHAT(0.47) RIGHT(0.46) PUT(0.46),GET HERE NEED PT_PRO1PL THINK
video_65_135,NS_SALLY PT_DEM3 PT_POSS1 PT_PRO1 VERY,NS_SALLY(0.74) PT_DEM3(0.70) PT_POSS1(0.62) PT_PRO1(0.55) VERY(0.45),NOT PT_PRO1
video_66_70,MAKE MANY LEARN PT_PRO1 WATCH DIFFERENT THING CAN PT_PRO1PL BUT PT_POSS1 THINK HAVE NS_SALLY PUT SEE AND WHY-NOT USE THEN WHY LIKE,MAKE(0.78) MANY(0.73) LEARN(0.73) PT_PRO1(0.72) WATCH(0.69) DIFFERENT(0.66) THING(0.64) CAN(0.63) PT_PRO1PL(0.63) BUT(0.63) PT_POSS1(0.59) THINK(0.58) HAVE(0.55) NS_SALLY(0.53) PUT(0.52) SEE(0.52) AND(0.51) WHY-NOT(0.51) USE(0.50) THEN(0.49) WHY(0.48) LIKE(0.46),LEARN WATCH WHY-NOT
video_66_81,HELLO NS_POSSUM EVERYONE YES PT_PRO1,HELLO(0.88) NS_POSSUM(0.78) EVERYONE(0.75) YES(0.69) PT_PRO1(0.60),BYE
video_66_86,WATCH SEE PT_PRO2 THANK-YOU,WATCH(0.98) SEE(0.97) PT_PRO2(0.83) THANK-YOU(0.61),WATCH
video_66_118,NS_SALLY PT_PRO1 PT_POSS1 NS_POSSUM PT_DEM3 NOW PT_PRO2 LOOK PT_PRO1PL HAVE GREAT HERE GO NS_SKIP PT_LOC,NS_SALLY(0.73) PT_PRO1(0.65) PT_POSS1(0.64) NS_POSSUM(0.62) PT_DEM3(0.61) NOW(0.59) PT_PRO2(0.57) LOOK(0.57) PT_PRO1PL(0.56) HAVE(0.51) GREAT(0.49) HERE(0.49) GO(0.46) NS_SKIP(0.46) PT_LOC(0.46),GREAT LOOK PT_DEM3
video_66_125,PT_PRO1 CAN PT_PRO2 BUT MAKE PT_PRO1PL NS_POSSUM HAVE PT_PRO3 NOW GO PT_POSS1 NS_SALLY PT_DEM3 PT_POSS2 WANT SEE NEED THINK PUT WHAT MANY DO THING,PT_PRO1(0.72) CAN(0.70) PT_PRO2(0.69) BUT(0.69) MAKE(0.65) PT_PRO1PL(0.63) NS_POSSUM(0.63) HAVE(0.61) PT_PRO3(0.60) NOW(0.58) GO(0.57) PT_POSS1(0.56) NS_SALLY(0.56) PT_DEM3(0.55) PT_POSS2(0.53) WANT(0.52) SEE(0.52) NEED(0.50) THINK(0.50) PUT(0.49) WHAT(0.48) MANY(0.48) DO(0.47) THING(0.46),PT_POSS2 PT_PRO1 THANK-YOU TREE
video_67_7,GO GREAT GOOD PT_PRO2,GO(0.82) GREAT(0.77) GOOD(0.52) PT_PRO2(0.47),GREAT NS_POSSUM
video_67_8,NS_POSSUM PT_PRO2 PT_DEM3 NOW PT_PRO1PL GO PT_POSS1 PT_PRO1 GREAT,NS_POSSUM(0.74) PT_PRO2(0.72) PT_DEM3(0.60) NOW(0.57) PT_PRO1PL(0.56) GO(0.56) PT_POSS1(0.53) PT_PRO1(0.48) GREAT(0.47),GREAT LOOK
video_67_67,YES,YES(0.99),DO PT_PRO1 YES
video_67_135,GREAT PT_DEM3 GOOD RIGHT WHAT PT_PRO2 PT_PRO1 YES PT_PRO1PL NOW,GREAT(0.68) PT_DEM3(0.65) GOOD(0.59) RIGHT(0.55) WHAT(0.51) PT_PRO2(0.51) PT_PRO1(0.49) YES(0.48) PT_PRO1PL(0.48) NOW(0.46),RIGHT
video_67_160,GREAT YES RIGHT PT_DEM3 NS_POSSUM GOOD PT_PRO2 WHAT NO,GREAT(0.81) YES(0.81) RIGHT(0.75) PT_DEM3(0.71) NS_POSSUM(0.60) GOOD(0.52) PT_PRO2(0.50) WHAT(0.49) NO(0.46),HAVE PT_PRO2
video_67_161,PT_PRO2 PT_DEM3 NOW GREAT RIGHT NS_POSSUM YES CAN LOVELY PT_PRO1PL WHAT WANT LOOK PT_PRO1 PUT,PT_PRO2(0.73) PT_DEM3(0.69) NOW(0.66) GREAT(0.62) RIGHT(0.61) NS_POSSUM(0.60) YES(0.59) CAN(0.56) LOVELY(0.55) PT_PRO1PL(0.53) WHAT(0.52) WANT(0.49) LOOK(0.47) PT_PRO1(0.47) PUT(0.46),PT_DEM3 PT_PRO1
video_67_212,SEE PT_PRO2 GREAT PT_DEM3 NOW,SEE(0.84) PT_PRO2(0.81) GREAT(0.56) PT_DEM3(0.56) NOW(0.49),NO NS_SALLY
video_67_213,PT_PRO2 NS_POSSUM YES PT_DEM3 CAN PT_PRO1 GREAT PT_PRO1PL WILL,PT_PRO2(0.70) NS_POSSUM(0.70) YES(0.58) PT_DEM3(0.58) CAN(0.53) PT_PRO1(0.52) GREAT(0.47) PT_PRO1PL(0.47) WILL(0.45),GO LOOK PT_PRO2
video_67_215,PT_POSS1 PT_PRO1 HAVE SEE NS_POSSUM PT_DEM3 PT_PRO2 LEARN PT_PRO3 PT_PRO3PL MANY PT_PRO1PL CAN,PT_POSS1(0.81) PT_PRO1(0.69) HAVE(0.65) SEE(0.62) NS_POSSUM(0.57) PT_DEM3(0.53) PT_PRO2(0.53) LEARN(0.49) PT_PRO3(0.48) PT_PRO3PL(0.48) MANY(0.48) PT_PRO1PL(0.46) CAN(0.46),KNOW NS_POSSUM PT_POSS2 PT_PRO1 PT_PRO2 TREE
video_68_28,PT_DEM3 SEE PT_PRO2 PT_PRO1PL NOW CAN HAVE NEED PT_POSS1,PT_DEM3(0.64) SEE(0.63) PT_PRO2(0.61) PT_PRO1PL(0.59) NOW(0.57) CAN(0.56) HAVE(0.56) NEED(0.52) PT_POSS1(0.48),THING
video_68_73,MAKE PT_PRO1PL NOW NEED HAVE CAN PT_DEM3 PT_PRO1 PT_PRO2 GOOD PUT USE PAPER GET AND MANY GO DO DIFFERENT NS_POSSUM FINISH SEE WHAT BUT,MAKE(0.76) PT_PRO1PL(0.75) NOW(0.74) NEED(0.74) HAVE(0.64) CAN(0.62) PT_DEM3(0.61) PT_PRO1(0.60) PT_PRO2(0.59) GOOD(0.57) PUT(0.54) USE(0.52) PAPER(0.52) GET(0.51) AND(0.51) MANY(0.50) GO(0.48) DO(0.48) DIFFERENT(0.48) NS_POSSUM(0.47) FINISH(0.47) SEE(0.46) WHAT(0.46) BUT(0.45),GO HAVE PT_PRO1PL
video_68_74,NS_SALLY PT_PRO1 PT_DEM3 NO HAVE KNOW WHAT PT_PRO2 PT_POSS1 NS_POSSUM VERY BUT MAKE NOT,NS_SALLY(0.76) PT_PRO1(0.74) PT_DEM3(0.64) NO(0.63) HAVE(0.59) KNOW(0.58) WHAT(0.56) PT_PRO2(0.56) PT_POSS1(0.56) NS_POSSUM(0.54) VERY(0.52) BUT(0.51) MAKE(0.46) NOT(0.45),YES
video_68_90,PT_PRO2 CAN SEE PT_PRO1 HAVE PT_PRO3 LOOK NS_POSSUM PT_DEM3 PT_PRO1PL NOW KNOW PT_POSS1 BUT NOT WILL,PT_PRO2(0.68) CAN(0.67) SEE(0.66) PT_PRO1(0.65) HAVE(0.61) PT_PRO3(0.60) LOOK(0.60) NS_POSSUM(0.58) PT_DEM3(0.57) PT_PRO1PL(0.57) NOW(0.56) KNOW(0.54) PT_POSS1(0.52) BUT(0.50) NOT(0.46) WILL(0.45),PT_DEM3 THAT
video_68_107,GREAT PT_PRO1PL PT_DEM3 GOOD NOW PT_PRO2,GREAT(0.72) PT_PRO1PL(0.70) PT_DEM3(0.64) GOOD(0.64) NOW(0.62) PT_PRO2(0.48),THEN
video_68_139,YES PT_DEM3 LOOK GREAT NS_SALLY RIGHT,YES(0.76) PT_DEM3(0.62) LOOK(0.62) GREAT(0.61) NS_SALLY(0.53) RIGHT(0.53),RIGHT YES
